TIME,Discharge_Hoofdgemaal,Discharge_Sportlaan,Discharge_Emmastraat,Discharge_Kerkstraat,Precipitation,Temperature
2019-07-13 15:00:00,440.712,165.802,71.867,74.508,0.0,15.6
2019-07-13 16:00:00,422.89,138.258,65.13,67.543,0.0,15.1
2019-07-13 17:00:00,427.237,118.936,56.685,60.898,0.0,14.7
2019-07-13 18:00:00,472.511,122.39,53.783,56.085,0.0,14.3
2019-07-13 19:00:00,514.44,133.942,53.065,52.836,0.0,13.9
2019-07-13 20:00:00,495.253,151.477,61.667,56.117,0.0,13.7
2019-07-13 21:00:00,433.33,163.811,72.526,65.871,0.0,13.5
2019-07-13 22:00:00,396.221,144.532,69.421,74.039,0.0,13.1
2019-07-13 23:00:00,373.911,114.342,67.313,69.882,0.2,12.3
2019-07-14 00:00:00,346.476,106.114,60.84,62.885,0.0,12.4
2019-07-14 01:00:00,321.6,87.719,49.275,54.802,0.0,12.8
2019-07-14 02:00:00,271.144,64.859,42.938,44.512,0.0,13.2
2019-07-14 03:00:00,222.196,54.336,31.787,37.02,0.0,13.6
2019-07-14 04:00:00,190.396,33.641,24.806,30.496,0.0,13.7
2019-07-14 05:00:00,185.568,32.714,28.966,28.087,0.0,14.9
2019-07-14 06:00:00,196.7,30.111,20.067,25.455,0.0,15.4
2019-07-14 07:00:00,222.013,27.657,14.843,20.827,0.0,15.9
2019-07-14 08:00:00,310.341,41.38,17.919,17.919,0.0,16.2
2019-07-14 09:00:00,439.868,80.505,21.58,16.711,0.0,17.4
2019-07-14 10:00:00,542.58,119.264,32.308,19.089,0.0,16.2
2019-07-14 11:00:00,569.686,134.017,47.553,34.467,0.0,16.2
2019-07-14 12:00:00,550.852,145.534,64.426,58.583,0.0,15.9
2019-07-14 13:00:00,534.24,135.997,73.004,72.341,0.0,15.6
2019-07-14 14:00:00,509.21,127.204,75.52,75.373,0.0,15.3
2019-07-14 15:00:00,463.111,127.078,73.997,73.182,0.0,15.0
2019-07-14 16:00:00,408.765,115.752,67.119,68.511,0.0,14.7
2019-07-14 17:00:00,411.672,102.474,59.833,66.142,0.0,14.1
2019-07-14 18:00:00,454.153,96.809,53.874,57.386,0.0,13.8
2019-07-14 19:00:00,469.235,98.121,50.374,48.31,0.0,13.7
2019-07-14 20:00:00,480.287,114.384,50.0,52.779,0.0,13.5
2019-07-14 21:00:00,485.935,124.109,52.722,54.275,0.0,13.3
2019-07-14 22:00:00,434.811,119.605,53.632,50.197,0.0,13.1
2019-07-14 23:00:00,378.956,106.476,52.067,53.397,0.0,12.9
2019-07-15 00:00:00,326.959,82.567,50.411,53.368,0.0,12.8
2019-07-15 01:00:00,249.131,67.21,45.716,47.303,0.0,12.9
2019-07-15 02:00:00,232.907,56.709,43.202,46.0,0.0,13.4
2019-07-15 03:00:00,226.074,39.377,35.462,35.776,0.0,12.5
2019-07-15 04:00:00,199.736,35.86,25.408,26.169,0.0,13.7
2019-07-15 05:00:00,218.462,32.68,16.764,27.167,0.0,14.3
2019-07-15 06:00:00,272.68,29.044,13.043,21.488,0.0,16.0
2019-07-15 07:00:00,337.59,46.866,15.984,15.976,0.0,16.5
2019-07-15 08:00:00,386.931,75.668,22.494,16.908,0.0,17.8
2019-07-15 09:00:00,475.04,122.638,29.842,19.702,0.0,18.2
2019-07-15 10:00:00,496.054,156.034,41.658,31.125,0.0,18.7
2019-07-15 11:00:00,490.101,159.594,58.712,55.118,0.0,17.8
2019-07-15 12:00:00,489.585,153.35,66.538,67.146,0.0,18.4
2019-07-15 13:00:00,458.511,144.373,67.37,65.003,0.0,16.8
2019-07-15 14:00:00,-999.0,134.742,61.405,62.498,0.0,16.0
2019-07-15 15:00:00,385.754,125.625,54.821,56.935,0.0,15.2
2019-07-15 16:00:00,388.949,109.148,51.808,52.899,0.0,14.4
2019-07-15 17:00:00,426.613,107.416,46.83,50.198,0.0,14.1
2019-07-15 18:00:00,505.147,121.813,42.918,45.448,0.0,13.6
2019-07-15 19:00:00,539.278,147.249,43.022,42.38,0.0,13.5
2019-07-15 20:00:00,513.104,171.389,53.048,48.203,0.0,13.5
2019-07-15 21:00:00,494.106,162.142,65.816,59.21,0.0,13.7
2019-07-15 22:00:00,466.746,155.616,69.799,69.087,0.0,13.7
2019-07-15 23:00:00,391.514,145.128,62.499,69.542,0.0,13.6
2019-07-16 00:00:00,325.18,125.189,57.866,61.626,0.0,13.5
2019-07-16 01:00:00,272.548,97.839,53.89,54.777,0.0,13.5
2019-07-16 02:00:00,229.877,70.64,42.911,43.553,0.0,13.7
2019-07-16 03:00:00,214.765,51.089,29.757,35.38,0.0,14.0
2019-07-16 04:00:00,193.821,37.062,23.434,27.126,0.0,14.4
2019-07-16 05:00:00,197.522,39.768,17.88,22.201,0.0,15.1
2019-07-16 06:00:00,227.168,52.792,12.169,20.429,0.0,16.0
2019-07-16 07:00:00,326.386,60.178,20.081,15.442,0.0,15.6
2019-07-16 08:00:00,448.306,82.028,21.959,13.074,0.0,16.1
2019-07-16 09:00:00,501.816,116.691,30.61,21.109,0.0,16.1
2019-07-16 10:00:00,486.34,138.941,48.217,41.858,0.0,16.6
2019-07-16 11:00:00,457.376,140.917,55.731,56.843,0.0,16.4
2019-07-16 12:00:00,417.412,129.299,58.453,57.545,0.0,16.3
2019-07-16 13:00:00,393.08,129.039,55.699,54.018,0.0,16.0
2019-07-16 14:00:00,369.25,124.56,49.285,56.233,0.0,15.7
2019-07-16 15:00:00,362.064,117.647,49.082,51.979,0.0,15.6
2019-07-16 16:00:00,378.382,109.052,46.217,45.027,0.0,15.0
2019-07-16 17:00:00,402.95,109.027,40.79,42.146,0.0,14.6
2019-07-16 18:00:00,478.442,112.17,39.286,40.203,0.0,14.7
2019-07-16 19:00:00,506.895,144.097,42.456,41.242,0.0,14.7
2019-07-16 20:00:00,515.195,178.72,50.998,45.755,0.0,14.4
2019-07-16 21:00:00,486.269,156.931,62.857,57.858,0.0,14.2
2019-07-16 22:00:00,436.462,149.395,68.182,67.319,0.0,13.9
2019-07-16 23:00:00,392.535,142.71,60.177,64.772,0.0,13.8
2019-07-17 00:00:00,308.891,121.951,59.31,62.64,0.0,13.7
2019-07-17 01:00:00,242.796,92.173,56.826,54.992,0.0,14.4
2019-07-17 02:00:00,207.149,55.783,39.907,42.837,0.0,14.6
2019-07-17 03:00:00,172.741,53.6,30.524,38.579,0.0,15.1
2019-07-17 04:00:00,154.403,40.706,26.312,27.441,0.0,16.2
2019-07-17 05:00:00,175.732,29.118,16.296,22.152,0.0,17.4
2019-07-17 06:00:00,208.901,29.01,13.414,21.613,0.0,18.6
2019-07-17 07:00:00,278.198,42.861,19.166,14.014,0.0,19.7
2019-07-17 08:00:00,353.609,88.487,21.641,13.166,0.0,21.7
2019-07-17 09:00:00,413.395,122.908,26.98,20.946,0.0,22.1
2019-07-17 10:00:00,453.456,136.698,43.955,38.69,0.0,22.9
2019-07-17 11:00:00,445.113,148.948,55.735,52.981,0.0,22.3
2019-07-17 12:00:00,438.406,152.644,58.364,57.941,0.0,22.0
2019-07-17 13:00:00,450.373,142.132,58.021,58.045,0.0,22.8
2019-07-17 14:00:00,415.839,139.935,55.823,58.089,0.0,20.7
2019-07-17 15:00:00,368.585,134.529,53.602,54.098,0.0,19.8
2019-07-17 16:00:00,342.951,121.354,45.465,43.49,0.0,16.7
2019-07-17 17:00:00,365.184,108.514,37.307,44.091,0.0,14.7
2019-07-17 18:00:00,410.065,114.786,41.112,41.659,0.0,13.4
2019-07-17 19:00:00,429.339,145.733,43.805,38.561,0.0,11.9
2019-07-17 20:00:00,447.403,163.0,51.771,45.179,0.0,11.6
2019-07-17 21:00:00,442.701,148.146,60.633,58.728,0.0,11.3
2019-07-17 22:00:00,425.363,139.858,64.175,65.921,0.0,11.3
2019-07-17 23:00:00,400.237,137.237,63.667,63.131,0.0,10.9
2019-07-18 00:00:00,369.455,120.583,59.237,64.369,0.0,12.2
2019-07-18 01:00:00,320.075,92.024,56.937,59.74,0.0,12.9
2019-07-18 02:00:00,278.894,56.832,47.287,52.017,0.0,15.4
2019-07-18 03:00:00,255.482,51.658,34.701,37.713,0.0,18.7
2019-07-18 04:00:00,208.312,38.957,27.25,27.305,0.0,20.0
2019-07-18 05:00:00,203.199,27.466,21.763,22.05,0.0,20.9
2019-07-18 06:00:00,247.884,31.891,16.378,16.528,0.0,24.2
2019-07-18 07:00:00,272.463,46.006,12.949,21.16,0.0,24.9
2019-07-18 08:00:00,357.377,77.459,18.38,20.968,0.0,25.1
2019-07-18 09:00:00,468.437,114.548,31.955,22.081,0.0,24.5
2019-07-18 10:00:00,478.345,139.58,45.553,36.367,0.0,24.9
2019-07-18 11:00:00,473.222,147.645,56.925,50.578,0.0,24.3
2019-07-18 12:00:00,453.621,150.841,62.788,62.85,0.0,23.9
2019-07-18 13:00:00,408.314,135.525,59.109,61.355,0.0,22.5
2019-07-18 14:00:00,390.489,113.578,53.907,56.038,0.0,21.3
2019-07-18 15:00:00,354.004,111.806,52.438,52.147,0.0,20.1
2019-07-18 16:00:00,372.569,120.487,47.245,51.143,0.0,19.4
2019-07-18 17:00:00,425.107,118.861,42.675,46.482,0.7,17.2
2019-07-18 18:00:00,466.309,119.946,37.479,40.845,0.0,17.3
2019-07-18 19:00:00,497.963,129.257,43.246,43.309,0.0,17.2
2019-07-18 20:00:00,528.298,149.166,53.89,43.081,0.0,17.0
2019-07-18 21:00:00,596.529,181.638,58.181,54.968,0.0,16.3
2019-07-18 22:00:00,601.814,216.872,59.594,63.562,0.0,16.3
2019-07-18 23:00:00,511.97,211.56,66.955,62.062,0.0,15.1
2019-07-19 00:00:00,386.213,161.333,74.17,67.997,0.0,14.6
2019-07-19 01:00:00,307.194,109.723,61.891,68.852,0.0,13.7
2019-07-19 02:00:00,268.342,75.751,44.251,53.631,0.0,15.2
2019-07-19 03:00:00,221.018,56.355,33.079,38.038,0.0,16.7
2019-07-19 04:00:00,212.989,48.743,31.162,31.487,0.0,19.0
2019-07-19 05:00:00,221.864,35.703,25.672,23.765,0.0,20.6
2019-07-19 06:00:00,267.252,31.197,16.762,25.299,0.0,22.3
2019-07-19 07:00:00,326.808,50.918,13.776,22.264,0.0,22.3
2019-07-19 08:00:00,401.234,90.444,19.331,13.822,0.0,22.7
2019-07-19 09:00:00,505.966,125.646,32.982,23.272,0.0,23.5
2019-07-19 10:00:00,551.131,152.473,43.067,34.749,0.0,24.5
2019-07-19 11:00:00,527.591,165.481,53.343,47.734,0.0,24.6
2019-07-19 12:00:00,510.899,155.196,60.73,62.101,0.0,24.4
2019-07-19 13:00:00,506.762,149.014,61.313,63.103,0.0,22.9
2019-07-19 14:00:00,463.718,143.633,57.259,59.49,0.0,22.6
2019-07-19 15:00:00,428.701,130.711,55.104,57.3,0.0,21.0
2019-07-19 16:00:00,419.092,110.683,53.715,50.899,0.0,19.5
2019-07-19 17:00:00,435.638,109.589,46.041,50.225,0.0,19.8
2019-07-19 18:00:00,460.742,117.61,44.193,46.575,0.0,19.0
2019-07-19 19:00:00,464.44,131.174,47.016,41.963,0.0,18.5
2019-07-19 20:00:00,465.667,151.379,50.268,49.992,0.0,17.9
2019-07-19 21:00:00,463.656,142.028,55.744,55.076,0.0,18.2
2019-07-19 22:00:00,418.893,124.139,56.573,53.831,0.0,18.4
2019-07-19 23:00:00,384.146,109.895,56.423,55.157,0.0,18.1
2019-07-20 00:00:00,351.979,93.525,50.994,52.567,0.0,17.3
2019-07-20 01:00:00,302.577,90.127,49.05,51.802,0.0,18.5
2019-07-20 02:00:00,262.733,68.984,42.652,48.98,0.0,20.3
2019-07-20 03:00:00,253.328,52.033,27.195,38.579,0.0,21.0
2019-07-20 04:00:00,242.864,41.121,24.573,25.671,0.0,22.0
2019-07-20 05:00:00,229.698,30.383,21.887,21.887,0.0,23.2
2019-07-20 06:00:00,230.27,38.272,17.546,18.3,0.0,22.8
2019-07-20 07:00:00,251.63,31.057,17.827,9.982,0.4,19.7
2019-07-20 08:00:00,352.849,45.226,16.025,12.556,1.4,17.1
2019-07-20 09:00:00,487.356,83.707,18.932,23.056,0.0,16.9
2019-07-20 10:00:00,590.418,130.657,32.994,30.252,0.0,20.3
2019-07-20 11:00:00,860.616,172.305,51.339,39.638,0.0,21.9
2019-07-20 12:00:00,1553.521,175.469,65.502,58.564,0.0,22.1
2019-07-20 13:00:00,1664.713,400.237,70.769,69.825,0.0,20.8
2019-07-20 14:00:00,1041.359,595.359,127.213,81.913,0.2,20.0
2019-07-20 15:00:00,661.871,488.073,207.397,171.982,5.4,17.8
2019-07-20 16:00:00,529.933,324.277,196.725,222.145,0.0,17.0
2019-07-20 17:00:00,471.176,207.005,122.304,154.499,0.0,16.3
2019-07-20 18:00:00,469.887,145.914,69.462,92.504,0.0,16.8
2019-07-20 19:00:00,494.314,122.725,59.326,63.007,0.0,16.4
2019-07-20 20:00:00,462.004,149.617,60.372,57.457,0.0,15.6
2019-07-20 21:00:00,422.62,147.874,61.141,61.941,0.0,14.9
2019-07-20 22:00:00,379.928,125.683,61.467,64.564,0.0,15.0
2019-07-20 23:00:00,340.576,109.649,55.232,56.364,0.0,15.2
2019-07-21 00:00:00,294.216,104.884,49.311,51.049,0.0,15.0
2019-07-21 01:00:00,253.089,88.486,44.156,47.51,0.0,15.9
2019-07-21 02:00:00,267.707,57.223,36.837,43.245,0.0,17.1
2019-07-21 03:00:00,237.334,53.47,30.087,32.703,0.0,18.1
2019-07-21 04:00:00,196.432,41.611,23.506,23.843,0.0,19.7
2019-07-21 05:00:00,230.413,33.216,18.535,22.337,0.0,20.4
2019-07-21 06:00:00,239.026,30.4,17.836,18.347,0.0,20.9
2019-07-21 07:00:00,275.391,30.566,17.285,13.704,0.0,20.8
2019-07-21 08:00:00,360.529,44.257,13.052,17.787,0.0,20.4
2019-07-21 09:00:00,447.743,66.151,18.524,21.475,0.0,21.7
2019-07-21 10:00:00,530.592,107.101,29.386,18.639,0.0,21.9
2019-07-21 11:00:00,534.027,126.258,38.695,32.83,0.0,21.5
2019-07-21 12:00:00,497.182,124.718,58.497,52.053,0.0,21.4
2019-07-21 13:00:00,484.991,125.22,70.172,62.541,0.0,20.9
2019-07-21 14:00:00,479.897,122.433,64.517,65.869,0.0,19.6
2019-07-21 15:00:00,438.243,107.907,59.008,65.609,0.0,17.2
2019-07-21 16:00:00,415.001,94.591,56.815,59.505,0.0,15.1
2019-07-21 17:00:00,422.024,92.55,51.919,51.408,0.0,13.9
2019-07-21 18:00:00,432.745,92.14,46.151,47.063,0.0,12.4
2019-07-21 19:00:00,457.709,97.863,42.072,43.155,0.0,11.6
2019-07-21 20:00:00,461.659,104.924,46.284,43.658,0.0,11.2
2019-07-21 21:00:00,449.106,113.755,58.758,49.537,0.0,11.4
2019-07-21 22:00:00,437.796,108.68,55.842,57.439,0.0,11.8
2019-07-21 23:00:00,384.512,99.623,52.705,57.915,0.0,12.2
2019-07-22 00:00:00,312.289,93.524,51.895,51.998,0.0,13.2
2019-07-22 01:00:00,274.691,76.523,39.562,49.251,0.0,14.2
2019-07-22 02:00:00,243.406,57.243,39.473,43.473,0.0,15.6
2019-07-22 03:00:00,226.826,34.67,36.987,33.832,0.0,17.5
2019-07-22 04:00:00,239.427,22.532,21.366,29.729,0.0,19.2
2019-07-22 05:00:00,240.689,33.593,16.511,25.143,0.0,20.0
2019-07-22 06:00:00,272.607,33.79,16.699,16.698,0.0,21.4
2019-07-22 07:00:00,343.444,36.341,16.212,16.214,0.0,22.9
2019-07-22 08:00:00,399.954,71.532,20.702,16.082,0.0,25.0
2019-07-22 09:00:00,456.864,110.796,31.637,21.529,0.0,25.9
2019-07-22 10:00:00,497.882,141.859,39.579,29.006,0.0,25.7
2019-07-22 11:00:00,484.036,156.522,50.587,45.11,0.0,26.2
2019-07-22 12:00:00,470.424,142.324,60.762,59.707,0.0,25.4
2019-07-22 13:00:00,463.172,125.807,62.074,62.16,0.0,25.4
2019-07-22 14:00:00,435.05,116.493,56.407,59.083,0.0,24.7
2019-07-22 15:00:00,429.363,106.956,48.775,53.442,0.0,22.8
2019-07-22 16:00:00,427.909,112.523,45.983,48.573,0.0,20.2
2019-07-22 17:00:00,434.233,104.193,42.953,43.111,0.0,18.0
2019-07-22 18:00:00,460.028,109.287,40.411,41.332,0.0,16.6
2019-07-22 19:00:00,464.247,128.96,40.126,40.958,0.0,15.5
2019-07-22 20:00:00,451.902,145.277,52.719,45.848,0.0,14.8
2019-07-22 21:00:00,457.554,160.258,62.533,58.046,0.0,13.7
2019-07-22 22:00:00,453.717,141.582,59.75,64.548,0.0,13.2
2019-07-22 23:00:00,410.311,125.453,58.366,60.492,0.0,12.3
2019-07-23 00:00:00,344.541,111.329,56.958,53.365,0.0,12.9
2019-07-23 01:00:00,268.754,80.408,56.741,56.773,0.0,15.5
2019-07-23 02:00:00,255.681,63.649,48.556,50.332,0.0,19.6
2019-07-23 03:00:00,243.102,53.64,28.627,31.901,0.0,22.5
2019-07-23 04:00:00,213.863,40.508,23.623,32.487,0.0,23.9
2019-07-23 05:00:00,218.919,28.642,19.867,28.762,0.0,26.0
2019-07-23 06:00:00,223.675,30.265,13.0,18.212,0.0,27.6
2019-07-23 07:00:00,292.639,41.775,17.547,7.86,0.0,28.6
2019-07-23 08:00:00,383.784,66.547,24.294,18.634,0.0,29.6
2019-07-23 09:00:00,429.733,105.389,30.775,29.531,0.0,30.6
2019-07-23 10:00:00,444.499,124.621,37.626,31.186,0.0,31.4
2019-07-23 11:00:00,441.123,127.05,50.99,43.579,0.0,31.7
2019-07-23 12:00:00,453.891,124.431,55.768,52.906,0.0,31.7
2019-07-23 13:00:00,434.493,106.31,51.615,57.861,0.0,31.6
2019-07-23 14:00:00,398.392,106.604,47.852,52.117,0.0,30.4
2019-07-23 15:00:00,363.652,96.293,40.699,45.462,0.0,26.5
2019-07-23 16:00:00,357.197,82.971,37.292,39.41,0.0,23.1
2019-07-23 17:00:00,394.765,101.702,33.88,31.933,0.0,21.8
2019-07-23 18:00:00,415.532,102.514,33.246,37.051,0.0,20.8
2019-07-23 19:00:00,435.101,110.811,41.266,39.152,0.0,19.5
2019-07-23 20:00:00,442.274,137.648,51.89,41.41,0.0,18.6
2019-07-23 21:00:00,457.354,143.363,55.767,51.851,0.0,18.6
2019-07-23 22:00:00,464.788,128.622,60.833,58.156,0.0,19.0
2019-07-23 23:00:00,432.459,123.653,61.91,62.285,0.0,19.2
2019-07-24 00:00:00,365.746,112.556,51.961,58.365,0.0,19.0
2019-07-24 01:00:00,310.429,93.881,45.943,49.878,0.0,19.5
2019-07-24 02:00:00,294.478,67.647,39.25,41.366,0.0,21.5
2019-07-24 03:00:00,252.87,48.031,30.452,36.454,0.0,25.2
2019-07-24 04:00:00,210.526,40.933,29.62,30.54,0.0,27.7
2019-07-24 05:00:00,207.966,25.907,24.992,29.99,0.0,30.7
2019-07-24 06:00:00,239.759,27.732,16.337,24.827,0.0,32.7
2019-07-24 07:00:00,286.024,52.035,16.408,16.407,0.0,33.8
2019-07-24 08:00:00,369.278,78.355,22.215,13.322,0.0,34.4
2019-07-24 09:00:00,430.739,95.664,30.675,19.996,0.0,35.5
2019-07-24 10:00:00,456.606,121.986,35.694,33.683,0.0,36.1
2019-07-24 11:00:00,460.399,140.057,46.842,43.025,0.0,36.5
2019-07-24 12:00:00,437.824,128.81,54.979,53.467,0.0,36.1
2019-07-24 13:00:00,430.224,109.016,51.825,51.349,0.0,35.8
2019-07-24 14:00:00,411.014,107.281,46.264,50.357,0.0,32.8
2019-07-24 15:00:00,406.617,104.952,42.064,44.821,0.0,29.7
2019-07-24 16:00:00,414.648,96.81,38.721,39.153,0.0,27.1
2019-07-24 17:00:00,427.893,106.796,38.402,40.851,0.0,24.3
2019-07-24 18:00:00,458.964,107.05,38.673,37.202,0.0,22.4
2019-07-24 19:00:00,506.078,112.812,38.056,37.89,0.0,21.0
2019-07-24 20:00:00,504.935,138.837,41.333,37.422,0.0,20.4
2019-07-24 21:00:00,484.697,141.633,52.051,46.99,0.0,18.8
2019-07-24 22:00:00,472.831,127.041,53.653,53.179,0.0,18.6
2019-07-24 23:00:00,395.614,137.124,53.787,56.199,0.0,17.8
2019-07-25 00:00:00,348.327,121.681,54.845,57.233,0.0,17.2
2019-07-25 01:00:00,311.81,92.559,54.504,54.18,0.0,18.2
2019-07-25 02:00:00,235.512,65.747,47.693,52.162,0.0,20.9
2019-07-25 03:00:00,187.045,40.781,36.761,41.619,0.0,24.5
2019-07-25 04:00:00,187.221,40.401,33.034,30.422,0.0,28.1
2019-07-25 05:00:00,219.333,31.076,21.749,21.815,0.0,31.5
2019-07-25 06:00:00,251.498,31.254,16.36,13.574,0.0,33.4
2019-07-25 07:00:00,312.387,41.62,16.561,16.093,0.0,35.7
2019-07-25 08:00:00,407.983,65.34,18.703,22.089,0.0,36.8
2019-07-25 09:00:00,472.751,105.149,32.239,29.714,0.0,37.2
2019-07-25 10:00:00,474.617,126.491,48.696,36.006,0.0,37.4
2019-07-25 11:00:00,439.548,126.862,50.929,47.455,0.0,38.4
2019-07-25 12:00:00,434.661,120.254,57.543,56.147,0.0,38.6
2019-07-25 13:00:00,437.249,107.747,55.989,56.802,0.0,38.0
2019-07-25 14:00:00,402.985,108.117,45.524,55.629,0.0,36.0
2019-07-25 15:00:00,391.216,124.052,46.048,46.325,0.0,31.8
2019-07-25 16:00:00,412.196,123.934,43.819,44.185,0.0,31.2
2019-07-25 17:00:00,417.739,107.864,44.364,43.98,0.0,29.2
2019-07-25 18:00:00,420.632,105.565,44.254,37.867,0.0,28.7
2019-07-25 19:00:00,420.075,125.749,37.49,43.151,0.0,27.5
2019-07-25 20:00:00,436.275,140.203,47.091,45.315,0.0,25.7
2019-07-25 21:00:00,460.743,134.807,57.548,49.773,0.0,23.0
2019-07-25 22:00:00,454.375,125.617,54.16,55.55,0.0,23.8
2019-07-25 23:00:00,401.063,126.936,49.483,54.129,0.0,23.5
2019-07-26 00:00:00,339.783,119.825,50.44,54.248,0.0,20.8
2019-07-26 01:00:00,288.229,89.257,51.332,51.154,0.0,23.5
2019-07-26 02:00:00,238.372,58.506,42.901,47.296,0.0,23.2
2019-07-26 03:00:00,205.089,55.511,38.24,41.213,0.0,25.4
2019-07-26 04:00:00,199.433,40.378,30.328,31.253,0.0,27.0
2019-07-26 05:00:00,195.817,33.492,22.67,27.955,0.0,29.9
2019-07-26 06:00:00,201.694,38.341,20.391,17.845,0.0,31.9
2019-07-26 07:00:00,270.045,41.383,17.07,17.484,0.0,33.5
2019-07-26 08:00:00,365.664,69.522,17.993,17.07,0.0,34.0
2019-07-26 09:00:00,428.528,106.794,24.41,23.83,0.0,35.0
2019-07-26 10:00:00,486.084,123.853,42.998,35.393,0.0,34.9
2019-07-26 11:00:00,482.173,139.24,56.348,50.419,0.0,34.8
2019-07-26 12:00:00,456.345,137.44,54.896,58.867,0.0,34.0
2019-07-26 13:00:00,442.573,114.431,52.58,56.678,0.0,33.3
2019-07-26 14:00:00,422.618,112.942,53.704,50.601,0.0,31.6
2019-07-26 15:00:00,386.047,120.275,47.591,49.213,0.0,29.4
2019-07-26 16:00:00,366.882,105.198,46.363,48.902,0.0,27.4
2019-07-26 17:00:00,401.067,101.625,47.171,46.091,0.0,26.8
2019-07-26 18:00:00,419.58,109.118,42.215,44.82,0.0,26.4
2019-07-26 19:00:00,421.275,111.668,42.489,41.855,0.0,24.5
2019-07-26 20:00:00,417.612,119.716,45.355,43.025,0.0,23.8
2019-07-26 21:00:00,422.929,127.16,50.699,48.915,0.0,22.8
2019-07-26 22:00:00,437.881,117.628,58.639,55.349,0.0,21.7
2019-07-26 23:00:00,386.001,110.784,55.232,56.392,0.0,20.6
2019-07-27 00:00:00,333.81,107.123,50.537,55.271,0.0,19.5
2019-07-27 01:00:00,299.468,92.755,50.996,51.77,0.0,19.8
2019-07-27 02:00:00,246.928,68.436,41.643,47.238,0.0,20.7
2019-07-27 03:00:00,213.678,42.741,36.91,38.0,0.0,22.8
2019-07-27 04:00:00,188.327,39.731,32.811,30.419,0.0,24.8
2019-07-27 05:00:00,184.062,31.201,24.033,23.992,0.0,27.2
2019-07-27 06:00:00,194.691,29.119,18.652,18.577,0.0,29.1
2019-07-27 07:00:00,268.708,36.753,8.809,18.652,0.0,30.4
2019-07-27 08:00:00,374.874,42.523,12.274,14.607,0.0,31.0
2019-07-27 09:00:00,457.879,72.878,25.476,17.392,0.0,31.3
2019-07-27 10:00:00,509.068,128.204,34.387,29.742,0.0,31.4
2019-07-27 11:00:00,495.572,150.636,55.625,47.485,0.0,30.9
2019-07-27 12:00:00,469.313,141.198,69.783,62.042,0.0,30.9
2019-07-27 13:00:00,454.216,133.919,72.247,70.69,0.0,29.7
2019-07-27 14:00:00,438.425,125.635,69.346,73.345,0.0,28.5
2019-07-27 15:00:00,422.005,110.989,60.407,64.835,0.0,27.3
2019-07-27 16:00:00,416.919,103.454,52.506,57.134,0.0,25.3
2019-07-27 17:00:00,432.236,100.184,50.444,51.237,0.0,24.0
2019-07-27 18:00:00,435.017,97.087,47.842,47.563,0.0,22.1
2019-07-27 19:00:00,440.87,112.772,45.361,44.851,0.0,21.3
2019-07-27 20:00:00,441.414,123.449,49.083,48.174,0.0,20.3
2019-07-27 21:00:00,443.318,124.634,55.493,55.181,0.0,19.8
2019-07-27 22:00:00,446.477,122.951,61.334,56.294,0.0,18.6
2019-07-27 23:00:00,424.403,126.259,55.212,55.871,0.0,17.1
2019-07-28 00:00:00,374.652,112.1,50.571,51.718,0.0,16.6
2019-07-28 01:00:00,323.839,89.447,49.925,51.758,0.0,17.8
2019-07-28 02:00:00,300.995,77.15,40.239,49.64,0.0,19.5
2019-07-28 03:00:00,261.21,55.332,33.193,38.743,0.0,21.2
2019-07-28 04:00:00,236.13,44.258,29.33,30.468,0.0,23.0
2019-07-28 05:00:00,215.066,31.296,23.631,23.503,0.0,25.4
2019-07-28 06:00:00,193.625,17.93,17.893,17.848,0.0,27.5
2019-07-28 07:00:00,224.158,28.052,16.979,13.042,0.0,27.9
2019-07-28 08:00:00,322.931,41.341,15.024,17.903,0.0,27.6
2019-07-28 09:00:00,422.255,68.694,16.417,22.84,0.0,29.6
2019-07-28 10:00:00,496.262,95.667,31.259,24.615,0.0,30.1
2019-07-28 11:00:00,519.87,110.667,46.661,35.765,0.0,29.3
2019-07-28 12:00:00,478.338,124.028,59.942,54.042,0.0,26.0
2019-07-28 13:00:00,460.701,111.43,79.079,69.354,0.0,24.5
2019-07-28 14:00:00,425.66,96.997,100.629,89.235,0.0,22.4
2019-07-28 15:00:00,412.338,96.886,99.888,104.471,0.0,20.9
2019-07-28 16:00:00,412.721,94.238,73.741,84.52,0.0,20.2
2019-07-28 17:00:00,411.546,83.732,47.572,58.206,0.0,19.8
2019-07-28 18:00:00,431.607,84.417,64.513,48.487,0.0,19.5
2019-07-28 19:00:00,440.366,105.421,90.113,78.023,0.0,19.4
2019-07-28 20:00:00,446.564,110.819,76.173,90.7,0.0,19.0
2019-07-28 21:00:00,436.166,110.591,60.548,70.4,0.0,18.8
2019-07-28 22:00:00,397.373,104.763,59.286,60.754,0.0,18.2
2019-07-28 23:00:00,349.556,92.503,58.731,57.799,0.0,18.0
2019-07-29 00:00:00,324.716,86.333,53.61,58.22,0.0,17.5
2019-07-29 01:00:00,265.539,69.311,45.68,47.249,0.0,17.8
2019-07-29 02:00:00,230.756,48.709,38.047,36.04,0.0,18.4
2019-07-29 03:00:00,220.743,43.049,31.631,32.62,0.0,20.0
2019-07-29 04:00:00,196.827,33.323,22.11,26.03,0.0,21.8
2019-07-29 05:00:00,198.494,27.489,16.728,23.015,0.0,22.9
2019-07-29 06:00:00,246.148,30.559,13.407,21.931,0.0,23.9
